"cust_id"	"sales_total"	"num_of_orders"	"gender"	"per_order"
105720	191.46	3	"M"	63.82
105721	137	2	"M"	68.5
105722	89.15	2	"F"	44.575
105723	687.43	4	"F"	171.8575
105724	30.02	2	"F"	15.01
105725	427.4	3	"M"	142.466666666667
105726	1131.68	9	"F"	125.742222222222
105727	40.81	2	"F"	20.405
105728	33.16	1	"F"	33.16
105729	774.41	5	"M"	154.882
105730	58.53	3	"M"	19.51
105731	92.37734075	1	"M"	92.37734075
105732	220.06	1	"F"	220.06
105733	121.62	1	"F"	121.62
105734	380.19	4	"F"	95.0475
105735	200.78	1	"M"	200.78
105736	236.15	3	"M"	78.7166666666667
105737	169.6	2	"M"	84.8
105738	311.47	2	"F"	155.735
105739	58.17	2	"F"	29.085
105740	287.53	3	"F"	95.8433333333333
105741	430.27	4	"F"	107.5675
105742	173.48	3	"M"	57.8266666666667
105743	135.38	3	"F"	45.1266666666667
105744	90.33	2	"F"	45.165
105745	160	3	"M"	53.3333333333333
105746	50.16	1	"M"	50.16
105747	64.99763229	1	"F"	64.99763229
105748	104.4	2	"F"	52.2
105749	191.29	2	"M"	95.645
105750	101.48	2	"F"	50.74
105751	45.81	2	"F"	22.905
105752	197.76	2	"M"	98.88
105753	861.95	2	"M"	430.975
105754	93.05	1	"F"	93.05
105755	336.58	4	"M"	84.145
105756	61.7	3	"M"	20.5666666666667
105757	88.38	2	"F"	44.19
105758	73.13	2	"F"	36.565
105759	115.66	3	"F"	38.5533333333333
105760	1747.73	7	"M"	249.675714285714
105761	137.24	3	"M"	45.7466666666667
105762	241.38	2	"M"	120.69
105763	62	1	"M"	62
105764	72.28	1	"F"	72.28
105765	466.79	4	"M"	116.6975
105766	487.12	2	"M"	243.56
105767	145.07	2	"M"	72.535
105768	87.99	2	"F"	43.995
105769	196.24	2	"F"	98.12
105770	655.72	2	"M"	327.86
105771	341.31	3	"M"	113.77
105772	163.65	2	"M"	81.825
105773	218.68	2	"M"	109.34
105774	910.66	4	"F"	227.665
105775	150.07	1	"M"	150.07
105776	40.88	1	"M"	40.88
105777	1001.98	8	"M"	125.2475
105778	135.28	3	"F"	45.0933333333333
105779	92.48	2	"F"	46.24
105780	166.58	1	"F"	166.58
105781	71.84	3	"F"	23.9466666666667
105782	106.04	3	"M"	35.3466666666667
105783	49.68	2	"F"	24.84
105784	146.42	3	"M"	48.8066666666667
105785	97.84885911	2	"F"	48.924429555
105786	39.35	1	"M"	39.35
105787	34.83	1	"M"	34.83
105788	76.69414593	2	"F"	38.347072965
105789	73.41665841	1	"M"	73.41665841
105790	59.03	1	"M"	59.03
105791	226.83	2	"M"	113.415
105792	118.77	2	"M"	59.385
105793	248.98	2	"M"	124.49
105794	530.45	4	"M"	132.6125
105795	35.3	1	"F"	35.3
105796	1448.42	6	"F"	241.403333333333
105797	93.06	2	"F"	46.53
105798	60.87	2	"F"	30.435
105799	185.95	1	"M"	185.95
105800	453.49	3	"M"	151.163333333333
105801	181.25	2	"F"	90.625
105802	631.18	2	"F"	315.59
105803	37.12	1	"M"	37.12
105804	225.19	3	"F"	75.0633333333333
105805	340.07	1	"M"	340.07
105806	254.83	1	"F"	254.83
105807	48.00160962	2	"M"	24.00080481
105808	46.26	2	"F"	23.13
105809	352.33	2	"F"	176.165
105810	200.76	2	"M"	100.38
105811	116.12	2	"F"	58.06
105812	114.01	2	"F"	57.005
105813	521.99	4	"M"	130.4975
105814	427.72	3	"M"	142.573333333333
105815	51.53304769	2	"M"	25.766523845
105816	286.85	3	"F"	95.6166666666667
105817	150.1	3	"F"	50.0333333333333
105818	2050.18	17	"M"	120.598823529412
105819	333.53	4	"F"	83.3825
105820	322.33	2	"F"	161.165
105821	88.83	3	"F"	29.61
105822	67.47	3	"M"	22.49
105823	66.81058621	2	"M"	33.405293105
105824	97.06	3	"M"	32.3533333333333
105825	692.92	4	"M"	173.23
105826	113.6	3	"M"	37.8666666666667
105827	511.36	4	"F"	127.84
105828	680.21	6	"M"	113.368333333333
105829	552.88	2	"F"	276.44
105830	131.5	1	"F"	131.5
105831	1544.7	5	"F"	308.94
105832	479.2	3	"M"	159.733333333333
105833	101.66	2	"M"	50.83
105834	35.87	1	"F"	35.87
105835	226.42	1	"F"	226.42
105836	92.01	2	"M"	46.005
105837	713.02	4	"M"	178.255
105838	301.3	4	"M"	75.325
105839	782.1	3	"F"	260.7
105840	1577.24	7	"F"	225.32
105841	126.06	1	"F"	126.06
105842	198.18	1	"M"	198.18
105843	39.27	1	"M"	39.27
105844	264.72	1	"F"	264.72
105845	182.61	2	"M"	91.305
105846	580.94	4	"M"	145.235
105847	53.45	2	"M"	26.725
105848	407.11	2	"M"	203.555
105849	147.83	2	"M"	73.915
105850	276.58	3	"M"	92.1933333333333
105851	105.31	2	"M"	52.655
105852	299.72	4	"F"	74.93
105853	109.13	2	"M"	54.565
105854	40	1	"M"	40
105855	73.39945159	2	"F"	36.699725795
105856	322.29	3	"M"	107.43
105857	215.96	4	"M"	53.99
105858	105.15	2	"M"	52.575
105859	169.39	3	"M"	56.4633333333333
105860	72.32583122	2	"F"	36.16291561
105861	229.01	2	"F"	114.505
105862	277.91	3	"F"	92.6366666666667
105863	395.87	4	"M"	98.9675
105864	72.79	2	"M"	36.395
105865	47.09	2	"F"	23.545
105866	150.53	3	"F"	50.1766666666667
105867	217.94	3	"F"	72.6466666666667
105868	655.11	6	"M"	109.185
105869	229.81	4	"F"	57.4525
105870	379.6	2	"F"	189.8
105871	79.05	1	"F"	79.05
105872	145.78	2	"F"	72.89
105873	399.93	1	"F"	399.93
105874	92.71826928	1	"M"	92.71826928
105875	195.28	2	"M"	97.64
105876	2075.67	12	"M"	172.9725
105877	860.22	3	"M"	286.74
105878	511.25	4	"M"	127.8125
105879	69.27	1	"F"	69.27
105880	211.86	2	"F"	105.93
105881	102.39	3	"M"	34.13
105882	209.93	2	"M"	104.965
105883	65.7	1	"M"	65.7
105884	114.06	2	"M"	57.03
105885	72	2	"M"	36
105886	113.13	2	"M"	56.565
105887	162.24	3	"F"	54.08
105888	51.01	2	"F"	25.505
105889	169.45	3	"F"	56.4833333333333
105890	592.53	4	"M"	148.1325
105891	371.21	4	"F"	92.8025
105892	517.34	2	"F"	258.67
105893	372.14	4	"M"	93.035
105894	2595.71	17	"M"	152.688823529412
105895	78.73	1	"M"	78.73
105896	213	2	"F"	106.5
105897	143.84	3	"M"	47.9466666666667
105898	93.85	2	"F"	46.925
105899	65.25	2	"F"	32.625
105900	480.85	2	"F"	240.425
105901	176.22	2	"F"	88.11
105902	114.95	1	"M"	114.95
105903	147.78	2	"M"	73.89
105904	168.22	2	"M"	84.11
105905	110.86	1	"F"	110.86
105906	222.46	1	"F"	222.46
105907	158.92	1	"F"	158.92
105908	79.37	1	"F"	79.37
105909	123.67	2	"M"	61.835
105910	31.75	2	"F"	15.875
105911	120.49	2	"M"	60.245
105912	811.6	4	"F"	202.9
105913	40.41	1	"F"	40.41
105914	388.5	1	"F"	388.5
105915	179.36	2	"M"	89.68
105916	70.38	2	"M"	35.19
105917	49.98	2	"F"	24.99
105918	295.97	4	"M"	73.9925
105919	75.59	2	"M"	37.795
105920	39.04	1	"M"	39.04
105921	54.92	2	"M"	27.46
105922	89.13	1	"F"	89.13
105923	170.1	3	"F"	56.7
105924	229.27	3	"M"	76.4233333333333
105925	54.00827094	2	"F"	27.00413547
105926	31.01	2	"M"	15.505
105927	31.04	1	"F"	31.04
105928	366.31	4	"F"	91.5775
105929	130.48	2	"F"	65.24
105930	95.54	1	"M"	95.54
105931	186.71	2	"F"	93.355
105932	118.95	2	"M"	59.475
105933	47.39	2	"F"	23.695
105934	378.58	3	"M"	126.193333333333
105935	114.48	3	"M"	38.16
105936	725.62	6	"F"	120.936666666667
105937	126.67	2	"F"	63.335
105938	321.35	2	"F"	160.675
105939	113.1	2	"F"	56.55
105940	40.52	1	"F"	40.52
105941	275.73	3	"M"	91.91
105942	168.11	2	"F"	84.055
105943	45.23	2	"F"	22.615
105944	54.29	2	"F"	27.145
105945	72.14	2	"F"	36.07
105946	204.48	3	"F"	68.16
105947	670.78	3	"F"	223.593333333333
105948	395.97	2	"M"	197.985
105949	716.94	4	"F"	179.235
105950	30.27	1	"F"	30.27
105951	426.62	4	"F"	106.655
105952	1145.85	6	"F"	190.975
105953	143.44	3	"M"	47.8133333333333
105954	767.05	3	"M"	255.683333333333
105955	677.07	3	"M"	225.69
105956	122.24	1	"M"	122.24
105957	63.45	2	"F"	31.725
105958	322.45	2	"M"	161.225
105959	89.89	2	"M"	44.945
105960	106.46	2	"M"	53.23
105961	246.97	1	"M"	246.97
105962	701.6	5	"M"	140.32
105963	182.69	2	"M"	91.345
105964	219.07	1	"F"	219.07
105965	151.55	2	"F"	75.775
105966	433.03	2	"M"	216.515
105967	212.61	4	"F"	53.1525
105968	75.77	2	"M"	37.885
105969	442.88	3	"M"	147.626666666667
105970	167.9	2	"F"	83.95
105971	68.89	1	"M"	68.89
105972	79.17	3	"M"	26.39
105973	31.1	1	"M"	31.1
105974	902.21	6	"M"	150.368333333333
105975	60.26	1	"F"	60.26
105976	32.92	2	"F"	16.46
105977	79.13	1	"M"	79.13
105978	599.81	6	"M"	99.9683333333333
105979	456.73	2	"M"	228.365
105980	207.48	1	"M"	207.48
105981	234	2	"M"	117
105982	91.32	2	"F"	45.66
105983	111.63	1	"F"	111.63
105984	87.72	3	"M"	29.24
105985	553.06	4	"F"	138.265
105986	257.27	3	"M"	85.7566666666667
105987	51.19	2	"M"	25.595
105988	148.71	2	"F"	74.355
105989	75.96	1	"F"	75.96
105990	47.44	2	"F"	23.72
105991	132.31	1	"F"	132.31
105992	1378.1	9	"M"	153.122222222222
105993	342.85	2	"M"	171.425
105994	32.95	2	"M"	16.475
105995	65.12	2	"M"	32.56
105996	33.57	2	"M"	16.785
105997	622.85	4	"F"	155.7125
105998	417.52	3	"M"	139.173333333333
105999	42.78	2	"M"	21.39
106000	192.72	1	"F"	192.72
106001	47.25	2	"F"	23.625
106002	109.6	2	"M"	54.8
106003	528.02	4	"F"	132.005
106004	55.7	3	"M"	18.5666666666667
106005	238.48	1	"F"	238.48
106006	292.17	4	"F"	73.0425
106007	53.3	3	"M"	17.7666666666667
106008	42.20596476	3	"M"	14.06865492
106009	468.15	4	"F"	117.0375
106010	63.31	2	"M"	31.655
106011	85.47	1	"M"	85.47
106012	141.62	1	"F"	141.62
106013	435.3	2	"M"	217.65
106014	1030.92	10	"F"	103.092
106015	61.98	3	"M"	20.66
106016	72.39	2	"M"	36.195
106017	187.83	1	"M"	187.83
106018	84.33	2	"M"	42.165
106019	400.35	4	"F"	100.0875
106020	31.53	1	"F"	31.53
106021	156.84	1	"M"	156.84
106022	86.65	3	"M"	28.8833333333333
106023	297.13	1	"F"	297.13
106024	111.02	2	"M"	55.51
106025	102.36	3	"F"	34.12
106026	116.99	3	"F"	38.9966666666667
106027	105.78	3	"F"	35.26
106028	151.87	1	"M"	151.87
106029	212.61	2	"M"	106.305
106030	747.22	2	"F"	373.61
106031	299.72	2	"M"	149.86
106032	126.06	2	"M"	63.03
106033	47.7	1	"F"	47.7
106034	568.82	3	"F"	189.606666666667
106035	72.11	3	"M"	24.0366666666667
106036	93.17	2	"F"	46.585
106037	233.43	4	"M"	58.3575
106038	107.87	3	"F"	35.9566666666667
106039	72.06	2	"F"	36.03
106040	371.27	2	"M"	185.635
106041	210.28	2	"M"	105.14
106042	153.92	2	"F"	76.96
106043	179.07	2	"F"	89.535
106044	61.77	1	"M"	61.77
106045	353.45	2	"M"	176.725
106046	37.26	2	"M"	18.63
106047	57.35	2	"M"	28.675
106048	2228	11	"M"	202.545454545455
106049	155.58	1	"M"	155.58
106050	208.85	2	"M"	104.425
106051	115.42	1	"M"	115.42
106052	126.24	2	"M"	63.12
106053	40.43	2	"F"	20.215
106054	89.92	2	"M"	44.96
106055	403.51	2	"F"	201.755
106056	226.01	3	"F"	75.3366666666667
106057	73.51383681	2	"M"	36.756918405
106058	133.09	1	"F"	133.09
106059	245.26	4	"M"	61.315
106060	41.19	1	"F"	41.19
106061	122.43	3	"M"	40.81
106062	312.35	2	"M"	156.175
106063	32.85	1	"M"	32.85
106064	288.56	2	"M"	144.28
106065	85.29	2	"M"	42.645
106066	361.08	2	"M"	180.54
106067	496.14	4	"F"	124.035
106068	69.89	3	"M"	23.2966666666667
106069	115.86	3	"F"	38.62
106070	80.83704133	2	"F"	40.418520665
106071	477.78	2	"F"	238.89
106072	73.15	1	"F"	73.15
106073	292.44	2	"F"	146.22
106074	49.32	2	"M"	24.66
106075	101.02	2	"F"	50.51
106076	372.19	1	"F"	372.19
106077	740.22	3	"M"	246.74
106078	269.06	3	"M"	89.6866666666667
106079	223.72	2	"F"	111.86
106080	435.96	3	"M"	145.32
106081	305.39	1	"F"	305.39
106082	87.479933	2	"F"	43.7399665
106083	455.72	2	"F"	227.86
106084	450.09	1	"F"	450.09
106085	216.37	1	"F"	216.37
106086	273.1	3	"F"	91.0333333333333
106087	263.36	4	"F"	65.84
106088	67.37	2	"M"	33.685
106089	98.9	2	"M"	49.45
106090	57.62	1	"F"	57.62
106091	46.72	1	"M"	46.72
106092	108.05	1	"M"	108.05
106093	554.51	4	"M"	138.6275
106094	43.33	2	"F"	21.665
106095	456.18	2	"M"	228.09
106096	86.3	2	"M"	43.15
106097	185.32	3	"M"	61.7733333333333
106098	54.37	1	"F"	54.37
106099	61.34	1	"M"	61.34
106100	552.29	3	"M"	184.096666666667
106101	203.25	4	"M"	50.8125
106102	103.79	3	"M"	34.5966666666667
106103	288.82	3	"F"	96.2733333333333
106104	154.35	2	"F"	77.175
106105	172.15	3	"F"	57.3833333333333
106106	201.27	3	"M"	67.09
106107	182.87	2	"F"	91.435
106108	47.5606247	2	"F"	23.78031235
106109	116.06	3	"F"	38.6866666666667
106110	120.58	1	"M"	120.58
106111	149.03	3	"M"	49.6766666666667
106112	94.72506404	2	"M"	47.36253202
106113	141.93	1	"F"	141.93
106114	78.47	1	"F"	78.47
106115	459.47	2	"M"	229.735
106116	40.96	1	"F"	40.96
106117	109.58	3	"M"	36.5266666666667
106118	63.47	2	"M"	31.735
106119	808.43	5	"F"	161.686
106120	675.36	5	"M"	135.072
106121	135	3	"F"	45
106122	134.82	2	"M"	67.41
106123	39.38	2	"F"	19.69
106124	1175.2	8	"M"	146.9
106125	336.74	2	"F"	168.37
106126	33.97	2	"F"	16.985
106127	78.15	1	"M"	78.15
106128	80.48	3	"M"	26.8266666666667
106129	76.08	3	"F"	25.36
106130	93.32	1	"M"	93.32
106131	181.66	2	"F"	90.83
106132	55.03	3	"F"	18.3433333333333
106133	113.11	2	"F"	56.555
106134	388.83	3	"F"	129.61
106135	2377.21	9	"F"	264.134444444444
106136	107.84	2	"M"	53.92
106137	77.8149355	3	"M"	25.9383118333333
106138	286.42	2	"F"	143.21
106139	232.1	4	"F"	58.025
106140	43.77	2	"M"	21.885
106141	114.39	2	"M"	57.195
106142	73.18	1	"F"	73.18
106143	58.98	2	"M"	29.49
106144	116.42	1	"F"	116.42
106145	168.13	1	"M"	168.13
106146	209.5	4	"F"	52.375
106147	141.65	1	"M"	141.65
106148	157.58	1	"F"	157.58
106149	334.05	1	"M"	334.05
106150	102.75	1	"M"	102.75
106151	99	3	"F"	33
106152	312.29	4	"M"	78.0725
106153	115.45	3	"M"	38.4833333333333
106154	59.47	3	"M"	19.8233333333333
106155	317.97	3	"F"	105.99
106156	67.18	1	"M"	67.18
106157	76.36	1	"F"	76.36
106158	1413.59	7	"M"	201.941428571429
106159	121.32	2	"M"	60.66
106160	33.92	1	"F"	33.92
106161	124.96	3	"M"	41.6533333333333
106162	194.96	2	"M"	97.48
106163	152.48	2	"F"	76.24
106164	200.99	3	"F"	66.9966666666667
106165	231.42	3	"F"	77.14
106166	521.13	4	"M"	130.2825
106167	126.01	2	"M"	63.005
106168	589.41	3	"F"	196.47
106169	70.6	1	"F"	70.6
106170	478.2	2	"M"	239.1
106171	335.52	1	"F"	335.52
106172	47.91	2	"M"	23.955
106173	409.46	2	"F"	204.73
106174	31.65	1	"F"	31.65
106175	498.24	2	"M"	249.12
106176	440.25	4	"F"	110.0625
106177	754.67	3	"M"	251.556666666667
106178	48.89	2	"M"	24.445
106179	36.03	1	"F"	36.03
106180	131.71	1	"M"	131.71
106181	77.32	2	"M"	38.66
106182	121.2	3	"F"	40.4
106183	241.7	3	"M"	80.5666666666667
106184	110.74	2	"M"	55.37
106185	111.64	2	"F"	55.82
106186	284.83	2	"M"	142.415
106187	69.18	1	"M"	69.18
106188	2752.76	6	"M"	458.793333333333
106189	419.71	1	"F"	419.71
106190	33.91	2	"M"	16.955
106191	52.19	2	"F"	26.095
106192	51.75	2	"M"	25.875
106193	96.45	3	"M"	32.15
106194	212.3	3	"F"	70.7666666666667
106195	119.74	2	"F"	59.87
106196	91.53431073	2	"F"	45.767155365
106197	48.54	2	"M"	24.27
106198	106.1	2	"M"	53.05
106199	217.84	3	"F"	72.6133333333333
106200	159.69	2	"M"	79.845
106201	224.64	2	"M"	112.32
106202	162.8	2	"F"	81.4
106203	93.57	3	"M"	31.19
106204	995.91	4	"M"	248.9775
106205	299.82	3	"M"	99.94
106206	64.9	1	"M"	64.9
106207	392.55	3	"M"	130.85
106208	75.88	2	"F"	37.94
106209	147.26	1	"M"	147.26
106210	107.27	2	"F"	53.635
106211	39.3	1	"F"	39.3
106212	41.54177298	1	"F"	41.54177298
106213	47.37	1	"F"	47.37
106214	69.33	2	"F"	34.665
106215	403.78	2	"F"	201.89
106216	131.11	1	"M"	131.11
106217	87.74	3	"M"	29.2466666666667
106218	115.27	3	"M"	38.4233333333333
106219	271.01	3	"M"	90.3366666666667
106220	68.09	1	"M"	68.09
106221	60.22	1	"F"	60.22
106222	258.24	2	"F"	129.12
106223	731.96	6	"F"	121.993333333333
106224	230.64	3	"F"	76.88
106225	67.38	1	"F"	67.38
106226	419.37	2	"F"	209.685
106227	95.44	2	"M"	47.72
106228	290.61	1	"M"	290.61
106229	327.99	3	"M"	109.33
106230	314.54	1	"M"	314.54
106231	192.64	1	"F"	192.64
106232	41.69123725	3	"M"	13.8970790833333
106233	102.23	2	"F"	51.115
106234	775.82	3	"M"	258.606666666667
106235	118.13	3	"M"	39.3766666666667
106236	92.03	2	"F"	46.015
106237	350.31	3	"M"	116.77
106238	74.67	2	"M"	37.335
106239	30.21	1	"M"	30.21
106240	106.45	3	"F"	35.4833333333333
106241	63.35	2	"F"	31.675
106242	251.62	3	"F"	83.8733333333333
106243	53.08	3	"M"	17.6933333333333
106244	35.29	2	"M"	17.645
106245	255.43	3	"F"	85.1433333333333
106246	1255.25	5	"F"	251.05
106247	42.72	2	"F"	21.36
106248	243.27	2	"F"	121.635
106249	121.56	2	"M"	60.78
106250	81.58	2	"M"	40.79
106251	382.57	3	"M"	127.523333333333
106252	1167.96	9	"M"	129.773333333333
106253	63.44437116	2	"M"	31.72218558
106254	65.55	2	"F"	32.775
106255	269.04	3	"F"	89.68
106256	40.46	1	"M"	40.46
106257	71.12	2	"M"	35.56
106258	211.53	2	"M"	105.765
106259	187.39	2	"M"	93.695
106260	259.21	3	"M"	86.4033333333333
106261	671.16	2	"M"	335.58
106262	46.86	1	"M"	46.86
106263	98.88	3	"F"	32.96
106264	191.63	2	"F"	95.815
106265	85.50109351	2	"F"	42.750546755
106266	124.04	1	"M"	124.04
106267	235.8	3	"M"	78.6
106268	47	2	"M"	23.5
106269	141.63	1	"M"	141.63
106270	82.3	2	"M"	41.15
106271	61.82	2	"F"	30.91
106272	521.75	3	"F"	173.916666666667
106273	182.99	1	"F"	182.99
106274	245.89	1	"M"	245.89
106275	77.35	2	"M"	38.675
106276	51.92775902	1	"M"	51.92775902
106277	110.81	3	"M"	36.9366666666667
106278	138.82	2	"M"	69.41
106279	245.93	4	"F"	61.4825
106280	552.78	5	"F"	110.556
106281	90.27	2	"F"	45.135
106282	289.35	4	"F"	72.3375
106283	1958.05	5	"F"	391.61
106284	36.24	2	"F"	18.12
106285	86	2	"F"	43
106286	172.85	3	"M"	57.6166666666667
106287	47.39	1	"F"	47.39
106288	1796.15	4	"M"	449.0375
106289	173.62	3	"F"	57.8733333333333
106290	142.69	3	"F"	47.5633333333333
106291	87.21	1	"M"	87.21
106292	140.84	2	"F"	70.42
106293	82.77315546	1	"F"	82.77315546
106294	424.51	4	"F"	106.1275
106295	160.99	1	"M"	160.99
106296	88.92	3	"M"	29.64
106297	256.13	3	"M"	85.3766666666667
106298	381.34	4	"F"	95.335
106299	109.91	2	"M"	54.955
106300	88.81	3	"F"	29.6033333333333
106301	692.84	3	"M"	230.946666666667
106302	67.77	3	"F"	22.59
106303	245.95	3	"M"	81.9833333333333
106304	89.33	3	"F"	29.7766666666667
106305	174.52	2	"F"	87.26
106306	58.75385734	1	"M"	58.75385734
106307	83.7687934	2	"F"	41.8843967
106308	347.98	3	"F"	115.993333333333
106309	1317.45	8	"F"	164.68125
106310	70.88	1	"F"	70.88
106311	77.34	2	"F"	38.67
106312	176.19	2	"F"	88.095
106313	337.2	3	"M"	112.4
106314	133.57	2	"M"	66.785
106315	577.84	3	"M"	192.613333333333
106316	53.67	3	"M"	17.89
106317	349.92	2	"F"	174.96
106318	368.41	2	"F"	184.205
106319	188.57	1	"F"	188.57
106320	190.75	1	"F"	190.75
106321	593.63	3	"M"	197.876666666667
106322	138.5	3	"M"	46.1666666666667
106323	214.03	2	"M"	107.015
106324	64.18803596	2	"F"	32.09401798
106325	449.53	2	"F"	224.765
106326	110.85	2	"M"	55.425
106327	179.86	3	"F"	59.9533333333333
106328	58.63	1	"F"	58.63
106329	179.84	1	"F"	179.84
106330	143.27	2	"F"	71.635
106331	82.19	3	"F"	27.3966666666667
106332	153.85	3	"F"	51.2833333333333
106333	590.19	3	"F"	196.73
106334	114.3	1	"F"	114.3
106335	145.49	3	"F"	48.4966666666667
106336	615.72	2	"M"	307.86
106337	102.66	1	"M"	102.66
106338	265.66	2	"M"	132.83
106339	83.87983613	2	"M"	41.939918065
106340	600.65	4	"M"	150.1625
106341	198.48	1	"M"	198.48
106342	96.23	2	"F"	48.115
106343	391.7	2	"F"	195.85
106344	138.15	2	"M"	69.075
106345	279.06	3	"F"	93.02
106346	98.11	2	"M"	49.055
106347	349.21	3	"M"	116.403333333333
106348	90.2	3	"F"	30.0666666666667
106349	127.51	3	"F"	42.5033333333333
106350	397.77	4	"M"	99.4425
106351	432.64	3	"F"	144.213333333333
106352	175.04	1	"M"	175.04
106353	92.6	2	"F"	46.3
106354	144.2	2	"F"	72.1
106355	196.02	2	"F"	98.01
106356	47.28	2	"F"	23.64
106357	242.68	4	"M"	60.67
106358	65.96	3	"M"	21.9866666666667
106359	57.52	3	"M"	19.1733333333333
106360	40.32	2	"M"	20.16
106361	315.82	4	"M"	78.955
106362	47.1	1	"F"	47.1
106363	134.23	3	"M"	44.7433333333333
106364	77.85	1	"F"	77.85
106365	311.37	1	"F"	311.37
106366	116.76	3	"M"	38.92
106367	85.92998734	1	"M"	85.92998734
106368	112.68	1	"M"	112.68
106369	34.94863514	2	"M"	17.47431757
106370	125.65	2	"F"	62.825
106371	2380.54	9	"M"	264.504444444444
106372	63.6	3	"F"	21.2
106373	59.78	3	"F"	19.9266666666667
106374	66.7064228	3	"M"	22.2354742666667
106375	55.07	3	"F"	18.3566666666667
106376	173.3	3	"F"	57.7666666666667
106377	224.64	3	"F"	74.88
106378	951.96	3	"M"	317.32
106379	66.2	2	"F"	33.1
106380	1268.35	5	"F"	253.67
106381	43.72	1	"F"	43.72
106382	34.58	2	"M"	17.29
106383	589.74	3	"F"	196.58
106384	78.2	1	"M"	78.2
106385	296.38	1	"F"	296.38
106386	170.62	3	"M"	56.8733333333333
106387	75.9	2	"M"	37.95
106388	67.59	1	"M"	67.59
106389	432	2	"M"	216
106390	193.23	2	"F"	96.615
106391	476.51	2	"M"	238.255
106392	62.85	2	"F"	31.425
106393	138.71	3	"M"	46.2366666666667
106394	131.46	2	"F"	65.73
106395	200.53	3	"F"	66.8433333333333
106396	317.99	4	"M"	79.4975
106397	31.11	1	"F"	31.11
106398	94.79	2	"M"	47.395
106399	41.89	1	"F"	41.89
106400	68.49969585	3	"M"	22.83323195
106401	656.12	2	"F"	328.06
106402	140.88	3	"M"	46.96
106403	377.17	3	"F"	125.723333333333
106404	627.19	3	"M"	209.063333333333
106405	333.56	4	"F"	83.39
106406	84.34	3	"M"	28.1133333333333
106407	52.4	3	"F"	17.4666666666667
106408	181.19	3	"F"	60.3966666666667
106409	42	1	"M"	42
106410	92.24	1	"F"	92.24
106411	294.97	3	"F"	98.3233333333333
106412	331.21	3	"M"	110.403333333333
106413	76.59	2	"M"	38.295
106414	94.03	3	"M"	31.3433333333333
106415	78.41	1	"F"	78.41
106416	67.82355993	3	"M"	22.60785331
106417	228.93	2	"F"	114.465
106418	84.69	3	"F"	28.23
106419	69.66	2	"M"	34.83
106420	53.13	1	"M"	53.13
106421	135.64	1	"F"	135.64
106422	270.15	2	"F"	135.075
106423	453.44	3	"M"	151.146666666667
106424	104.47	1	"F"	104.47
106425	176.22	3	"M"	58.74
106426	627.03	4	"M"	156.7575
106427	413.1	3	"M"	137.7
106428	1754.75	6	"M"	292.458333333333
106429	303.05	4	"M"	75.7625
106430	138.39	2	"F"	69.195
106431	61.16	3	"F"	20.3866666666667
106432	38.96	1	"M"	38.96
106433	98.03	1	"F"	98.03
106434	49.52	1	"F"	49.52
106435	275.65	1	"M"	275.65
106436	162.7	2	"F"	81.35
106437	43.86	2	"M"	21.93
106438	846.56	4	"F"	211.64
106439	362.43	4	"M"	90.6075
106440	401.07	2	"F"	200.535
106441	44.96	1	"F"	44.96
106442	68.86	2	"F"	34.43
106443	120.24	2	"M"	60.12
106444	139.37	2	"F"	69.685
106445	887.06	5	"M"	177.412
106446	57.76	2	"F"	28.88
106447	237.96	3	"M"	79.32
106448	109.13	3	"F"	36.3766666666667
106449	326.03	1	"F"	326.03
106450	71.76	3	"M"	23.92
106451	75.16	2	"M"	37.58
106452	133.48	2	"M"	66.74
106453	47.63701309	1	"M"	47.63701309
106454	98.13	3	"M"	32.71
106455	138.02	2	"M"	69.01
106456	159.17	2	"F"	79.585
106457	120.21	1	"M"	120.21
106458	440.99	3	"F"	146.996666666667
106459	83.04	3	"F"	27.68
106460	128.13	1	"F"	128.13
106461	65.2626095	1	"F"	65.2626095
106462	444.7	2	"F"	222.35
106463	290.73	2	"M"	145.365
106464	221.69	3	"F"	73.8966666666667
106465	201.44	4	"F"	50.36
106466	99.2	2	"M"	49.6
106467	907.55	5	"M"	181.51
106468	105.81	2	"F"	52.905
106469	72.06	2	"M"	36.03
106470	167.62	1	"M"	167.62
106471	78.82	1	"M"	78.82
106472	1176.99	6	"M"	196.165
106473	147.49	1	"F"	147.49
106474	45.91	2	"M"	22.955
106475	52.17	2	"M"	26.085
106476	334.13	3	"F"	111.376666666667
106477	208.87	3	"M"	69.6233333333333
106478	202.97	2	"F"	101.485
106479	43.46	1	"F"	43.46
106480	70.56	2	"M"	35.28
106481	1804.6	8	"M"	225.575
106482	51.68	2	"M"	25.84
106483	102.35	3	"F"	34.1166666666667
106484	60.52	3	"F"	20.1733333333333
106485	108.22	2	"F"	54.11
106486	1196.91	7	"F"	170.987142857143
106487	430.62	1	"M"	430.62
106488	183.16	2	"F"	91.58
106489	54.24	1	"M"	54.24
106490	70.24	3	"M"	23.4133333333333
106491	74.48	2	"F"	37.24
106492	95.5	2	"F"	47.75
106493	55.1	2	"F"	27.55
106494	100.59	2	"M"	50.295
106495	81.22	2	"M"	40.61
106496	51.09	2	"F"	25.545
106497	354.67	2	"F"	177.335
106498	82.75	2	"M"	41.375
106499	91.23	1	"F"	91.23
