,exercise_text,逻辑,集合,集合概念
747,对于非零向量是成立的充分不必要条件必要不充分条件充分必要条件既不充分也不必要条件答案解析试题分析由于而不能推出故选考点充分条件必要条件的判断,0,1,1
748,设集合是实数集的子集如果点满足对任意都存在使得则称为集合的聚点用表示整数集则在下列集合中以为聚点的集合有不含的实数集整数集答案解析试题分析中集合中的元素是极限为的数列除了第一项之外其余的都至少比大在的时候不存在满足的不是集合的聚点集合对任意的都存在实际上任意比小的数都可以使得是集合的聚点集合中的元素是极限为的数列对于任意的存在使是集合的聚点对于某个比如此时对任意的都有或者也就是说不可能从而不是整数集的聚点由以上讨论知选考点新定义集合的聚点的含义集合元素的性质及运算,0,1,1
749,若则答案解析试题分析由已知得考点集合的运算,0,1,1
750,设集合则等于答案解析试题分析所以所以选考点集合的基本运算,0,1,1
751,下列命题中其中正确命题的个数是答案解析试题分析对于命题取则即命题错误对于命题取即命题正确对于命题命题正确对于命题取则命题正确故选考点全称命题与特称命题,0,1,1
752,下列有关命题的说法正确的是命题若则的否命题为若则是的必要不充分条件命题使得的否定是对均有命题若则的逆否命题为真命题答案解析试题分析依题意命题若则的否命题为若则故错能推出但时不一定能得到有可能所以是的充分不必要条件故错命题使得的否定是对均有故错易知命题若则是真命题所以其逆否命题为真命题故正确考点命题充分必要条件,0,1,1
753,下列命题中假命题为存在四边相等的四边形不是正方形若且则至少有一个大于的充要条件是答案解析试题分析所以为真命题菱形四边相等所以为真命题则至少有一个大于显然为真命题的充要条件是而中所以它与不等价故是假命题考点真命题假命题,0,1,1
754,设集合实数的取值范围是当时若则的最大值是答案解析试题分析设如左图所示作出两函数图像则集合表示在函数图像上方的点的集合集合表示在函数图像下方的点的集合要使由图像易知所以实数的取值范围是作出表示的平面区域如下方右图所示设目标函数易知当直线过点时取得最大值为所以的最大值是考点平面区域线性规划集合的基本运算,0,1,1
755,已知集合其中表示和中所有不同值的个数若集合则当时的最小值为答案解析试题分析因为故有个不同值所以当时将集合中元素按从小到大顺序重新排列得且依题意和可以组成共个且易知当只要就有时和中所有不同值的个数最少因为为这些值中的最小值为这些值中的最大值所以故的最小值为考点新概念的理解,0,1,1
756,命题命题当时对任意恒成立则为假命题为真命题为假命题为真命题答案解析试题分析对命题其逆否命题为若且则显然是真命题所以命题为真命题对命题所以所以当时对任意恒成立命题为真命题所以为真命题考点逻辑与命题不等关系,0,1,1
757,已知命题函数在上是减函数函数的定义域为是为极值点的既不充分也不必要条件函数的最小正周期为在平面内到定点的距离与到定直线的距离相等的点的轨迹是抛物线已知则在方向上的投影为其中正确命题的序号是把你认为正确命题的序号都填上答案解析试题分析错应该说函数分别在上是减函数正确比如在处导数为但不是极值点在处极小值为但导数不存在所以既不充分也不必要因为所以最小正周期为正确错因为点在直线上所以该轨迹是一条直线在方向上的投影为所以错考点函数的性质导数的应用及充要条件三角函数点的轨迹向量的投影,0,1,1
758,设有集合和且则集合的真子集个数是或答案解析试题分析由于集合是数集集合是点集所以它们的交集是空集没有真子集考点集合的运算,0,1,1
759,已知向量其中是不共线的向量则的充分不必要条件是且答案解析试题分析对必有共线对当时都为零向量不垂直对是充要条件对由且可得所以当时但不能肯定且所以是一个充分不必要条件考点向量的运算充分条件与必要条件,0,1,1
760,若集合集合则下列各式中正确的是答案解析试题分析所以故选考点指数函数和对数函数的性质集合间的关系,0,1,1
761,集合若命题命题且是必要不充分条件求实数的取值范围答案解析试题分析首先化简得即然后求出集合由于是必要不充分条件得到所以且解之即可试题解析分故分在为减函数故分又命题命题是必要不充分条件故分且从而分考点充分必要条件两角和差公式和正弦函数的性质集合间的关系,0,1,1
762,已知集合则答案解析试题分析因为所以故选考点集合间的基本关系集合的交集运算,0,1,1
763,在整数集中被除所得余数为的所有整数组成一个类记为则则下列结论错误的是整数属于同一类的充要条件是命题整数满足则的原命题与逆命题都为真命题答案解析试题分析对于选项由于被整除后余数为所以选项正确对于选项对任意整数被整除后余数只可能是所以选项正确对于选项整数属于同一类设其中则存在使得则反之若设且使得所以而因此即整数属于同一类则存在故选项正确对于选项若整数则存在使得则原命题为真命题其逆命题为若整数满足则如取则但逆命题为假命题故选考点新定义充分必要条件四种命题,0,1,1
764,已知集合集合则答案解析试题分析所以选考点集合的基本运算,0,1,1
765,已知集合则答案解析试题分析所以因此选考点集合的基本运算,0,1,1
766,椭圆的离心率大于的充分必要条件是或答案解析试题分析设椭圆的离心率为当时焦点落在轴上解得当时焦点落在轴上则综上所示实数的取值范围是故选考点椭圆的离心率充分必要条件,0,1,1
